,source,source_delfy,target,target_delfy
9467,Translate this sentence from eng to afr: Practicing the give-and-take of conversation is also easier and less threatening if you're doing it in a chat while playing UNO or in comments on a friend's status.,5.243227546996115e-06,Dit is ook makliker en minder bedreigend om die gesprek te gee en te neem as u dit in 'n geselsie doen terwyl u UNO speel of in 'n opmerking oor 'n vriend se status.,9.019962292401116e-06
9468,"Translate this sentence from eng to afr: Well, it was apparently tweeted out by accident.",1.3075637897658253e-05,Ongeveer per ongeluk tweeted op.,7.264168268163047e-06
9469,Translate this sentence from eng to afr: my friends and play instead.,1.2051862632417495e-05,Die ouers en indsats i zamiast.,1.2101972466939118e-05
9470,Translate this sentence from eng to afr: SIMEONE: Thank you.,1.0433977304092298e-05,Yasmeen: Thanks.,3.630426225372649e-05
9471,Translate this sentence from eng to afr: First and foremost: Our team.,3.943244121573566e-06,Kortom: Ons team!,3.382830465504732e-06
9472,Translate this sentence from eng to afr: We live in a heavily growing digital era.,4.136520685320141e-06,Ons leef in 'n toenemend digitale era.,1.0260642377734817e-06
9473,Translate this sentence from eng to afr: Our goal is to double our number of meeting points in 2018.,7.6258669322541565e-06,Ons doelwit is om ons aantal besoekpunte in 2018 te verdubbel.,1.7967766012759194e-05
9474,Translate this sentence from eng to afr: Mistake #4: Ignoring the benefits of public relations.,8.576205125124706e-06,1.3 Mistake #4: Ignoring Bidding Strategies,2.00813033481853e-05
9475,"Translate this sentence from eng to afr: Debarati Guha-Sapir of the centre for research on the epidemiology of disasters at the University of Louvain, Belgium, which provided data for the report, said: ""If this level of growth in extreme weather events continues over the next 20 years, the future of mankind looks very bleak indeed.",5.23914372884709e-06,"Debarati Guha-Sapir van die sentrum vir navorsing oor die epidemiologie van rampe aan die Universiteit van Louvain, België, wat data vir die verslag verskaf het, het gesê: 'As hierdie vlak van groei in ekstreme weersomstandighede gaan voort gedurende die volgende twintig jaar, en die toekoms van die mensdom lyk inderdaad baie somber.",1.0867606242210969e-05
9476,"Translate this sentence from eng to afr: Y is the only solution.""",1.8725962855384092e-05,"So dis die enigste oplossing.""",7.905236302949139e-08
9477,"Translate this sentence from eng to afr: ""Without water we will die""",9.376060800501636e-07,Without water we die,6.904092725854341e-06
9478,"Translate this sentence from eng to afr: Water is recommended to stand, but not boiled.",3.902069878198693e-06,"Water word aanbeveel om te staan, maar nie gekook nie.",7.927656166353473e-06
9479,"Translate this sentence from eng to afr: So, yesterday was, and still is, not my birthday.",2.866701985360996e-06,Gister was en was ook nie nie my dag nie.,2.133152115763675e-05
9480,Translate this sentence from eng to afr: I am a physician-scientist and have a Ph.D. in microbiology as well as an M.D. My clinical specialty is internal medicine and I subspecialize in infectious diseases.,7.121825608716076e-06,Ek is 'n geneesheer wetenskaplike en het 'n Ph.D. in mikrobiologie sowel as 'n MD My kliniese spesialiteit is interne medisyne en ek spesialiseer in aansteeklike siektes.,8.438626510658827e-06
9481,Translate this sentence from eng to afr: Kanye West wants to change his name to this,5.048747989204944e-06,Kanye West wil sy naam verander,7.056037345119843e-06
9482,Translate this sentence from eng to afr: I'm also a Virgo!,7.038519586820733e-06,Ek's ook 'n Virgo.,1.043167765358498e-05
9483,Translate this sentence from eng to afr: Help her in this case is not easy.,3.894049222917346e-06,"Help haar in hierdie geval, is nie maklik nie.",9.275769659433802e-06
9484,Translate this sentence from eng to afr: Which one would YOU choose?:),1.1768508695800627e-05,Lesquels as tu choisies ?:),2.482992698188444e-05
9485,Translate this sentence from eng to afr: Why do you sing the Psalms?,4.2347727634893945e-06,Hoekom sing ons die Psalms?,9.038906438087092e-07
9486,Translate this sentence from eng to afr: What kind of 4x4s to use?,3.284331062734581e-06,Watse 4x4 om te koop?,1.1494474857817229e-05
9487,Translate this sentence from eng to afr: And leave it in the hands of God.,2.339287968594702e-05,Los dus die res in God se hande.,1.2764978232914642e-08
9488,Translate this sentence from eng to afr: Can you feel the Love Tonight - Elton John,2.9313908550130295e-06,Kan jy voel die liefde vanaand - Elton John.,5.352194976042093e-06
9489,"Translate this sentence from eng to afr: I kind of just want to be a mom.""",2.8550419547795796e-06,"""Soms wil ek net 'n mamma hê.""",4.931960864277894e-06
9490,Translate this sentence from eng to afr: here's an example or two:,2.6667463313187464e-06,Net 'n voorbeeld of twee:,1.1138405818424232e-05
9491,"Translate this sentence from eng to afr: 20 years is a long period, almost a generation.",5.7663892927455585e-06,"Twintig jaar is 'n baie lang tyd, amper 'n leeftyd.",6.815306449636796e-06
9492,"Translate this sentence from eng to afr: Human beings are born into this world ready to deal with basic problems - forming close relationships, maintaining status in groups, finding mates and avoiding disease.",2.8828936180878766e-06,"Mense word in hierdie wêreld gebore wat gereed is om basiese probleme te hanteer - om hegte verhoudings te vorm, status in groepe te handhaaf, maats te vind en siektes te vermy.",3.217981065396251e-06
9493,"Translate this sentence from eng to afr: Achieve victory at any cost, destroying the enemies on the road..",6.870738138416497e-06,"Bereik oorwinning ten alle koste, die vernietiging van die vyande op die pad..",5.588150131913499e-06
9494,"Translate this sentence from eng to afr: Ten kings are buried in the Chapel, including Henry VIII and his third wife Jane Seymour, as well as Charles I.",4.622878420486319e-06,"Tien konings is in die katedraal begrawe, insluitend Henry VIII en sy derde vrou Jane Seymour en Charles I.",1.287066638802393e-05
9495,Translate this sentence from eng to afr: This suggests that to completely recognize this association we want to take into account both of those influences.,1.3584470311998054e-05,"Dit dui daarop dat om hierdie vereniging ten volle te verstaan, ons beide invloede moet oorweeg.",3.139202124749358e-06
9496,Translate this sentence from eng to afr: The unions have to be broken or nothing will help.,1.4337044158902453e-05,Die greep van die vakbonde sal gebreek moet word of daar sal geen hulp wees nie.,9.725136139898314e-06
9497,Translate this sentence from eng to afr: Where's ANDY?,1.5485817465544002e-05,Waarheen andy?,1.792772335262811e-06
9498,"Translate this sentence from eng to afr: Disbursements for the 2018 financial year totaled R15.4 billion, or 40% higher on an annual basis.",5.785524144805685e-06,"Die totale uitbetalings vir die 2018-boekjaar was R15,4 miljard - 40% hoër op 'n jaargrondslag.",1.0382034086067551e-05
9499,"Translate this sentence from eng to afr: Thank you very much, but I can't do it.",1.4800717163392433e-08,"Baie dankie, maar ek kan nie.",2.8817234658266683e-05
9500,Translate this sentence from eng to afr: That's logic for you.,4.653061693778178e-06,Logika se dit vir jou.,7.260852450863747e-06
9501,Translate this sentence from eng to afr: There's more to planting a garden than sticking a seed in the ground and waiting for something to grow.,3.948182480211184e-06,Daar is meer om 'n tuin te plant as om 'n saad in die grond te steek en te wag vir iets om te groei.,3.0553639614589114e-05
9502,Translate this sentence from eng to afr: Battery Life: 1 hour and 30 minutes,6.4353348596861166e-06,Battery Life: 1 uur en 30 minute,1.9147232779042684e-06
9503,"Translate this sentence from eng to afr: Glastonbury Tor, UK is home to Gwyn ap Nudd, King of the Fairies.",1.1049399615050518e-05,"Glastonbury Tor is volgens verhale die huis van Gwyn ap Nudd, koning van die feë.",1.3792417951661721e-05
9504,Translate this sentence from eng to afr: Here's are a few that I recommend.,1.427951447188422e-06,Hier is 'n paar wat ek aanbeveel.,2.3029529369103504e-05
9505,"Translate this sentence from eng to afr: ""That's what we're focused on as a group.",9.869971257223478e-06,Dit is waarvoor ons as 'n groep staan.,4.785900260919291e-05
9506,Translate this sentence from eng to afr: I can not get enough blue from Namibia.,4.603908179342305e-06,Ek kanie genoeg van Namibia kry nie,1.0372646358207569e-05
9507,"Translate this sentence from eng to afr: "" Throughout the process, I went from excitement, to anxiety, annoyance, and then terrified and regrettable ... It led to negative influences on the audience and also drew concerns from regulators who care about Again, I would like to say: I'm sorry. """,3.4411086839325064e-06,gedurende die hele proses ek gegaan uit word opgewonde te bekommerd agonized en dan skrik en regretful dit gelei te 'n negatiewe invloed op die publiek en ook nader betref uit regulators wat sorg oor my weer ek wil te sê ek ek jammer,6.143925904380878e-06
9508,Translate this sentence from eng to afr: The box-type substation has a small area and low investment in infrastructure.,8.494797093976537e-06,Die ketel dek 'n klein area en die belegging in infrastruktuur is laag.,1.0405907951045682e-05
9509,Translate this sentence from eng to afr: Get ready to have a good homemade parmentier hash.,1.004034592884995e-05,Maak gereed om 'n goeie tuisgemaakte parmentier hash te kry.,9.377663654932924e-06
9510,Translate this sentence from eng to afr: I suppose it's Indian?,1.6836581477326527e-05,Ete Indien ?,1.0584056017679823e-05
9511,"Translate this sentence from eng to afr: However, it will take time and effort to master the service and get used to its dashboard and control panel, the structure of which is similar to that offered by contemporary CMS.",7.381253465686984e-06,Dit sal egter tyd en moeite verg om die diens te bemeester en gewoond te raak aan die paneelbord en bedieningspaneel waarvan die struktuur soortgelyk is aan dié wat deur die hedendaagse CMS aangebied word.,1.1784362553580203e-05
9512,Translate this sentence from eng to afr: My first child is coming in December.,1.2305370797615714e-05,En my eerste seun kom nou in Desember!,1.8552000392334597e-05
9513,Translate this sentence from eng to afr: 1499 - 1 November 1546) used to be an Italian painter and architect.,8.295927675409336e-06,1499 - 1 November 1546) was 'n Italiaanse skilder en argitek.,1.1902454802351337e-05
9514,Translate this sentence from eng to afr: It was the security agency that was,9.233044476081117e-06,Die sekuriteitsmaatskappy was,1.2101420751242163e-05
9515,Translate this sentence from eng to afr: Xevious - 68 minutes,1.388248342509659e-05,Trekkies - 86 minutes,2.56017898571048e-05
9516,Translate this sentence from eng to afr: Do you know how to choose a hamster?,2.5689604882560916e-06,Weet u hoe om 'n hamster te versorg?,9.224768547238215e-06
9517,Translate this sentence from eng to afr: How to remove Csrss.exe?,1.4009018890090886e-05,Hoe om csrss.exe te verwyder,7.260923381876151e-06
9518,Translate this sentence from eng to afr: It can be hard to tell the difference between sadness and depression in children aged 3-8 years.,5.139847384815654e-06,Dit kan moeilik wees om die verskil tussen hartseer en depressie by kinders van 3-8 jaar te bepaal.,1.3609023373984361e-05
9519,"Translate this sentence from eng to afr: God's Word comes to us with some impossible challenges ""Resist the devil.",2.65832818475253e-06,"God se Woord kom na ons met 'n paar onmoontlike uitdagings - ""Weerstaan die duiwel.",3.940604077631015e-06
9520,"Translate this sentence from eng to afr: She sounded a little irritated, which was unusual for her.",9.241477898321653e-06,"Sy lyk ietwat onversord, wat vreemd is vir haar.",7.477652168743856e-06
