,source,source_delfy,target,target_delfy
7559,Translate this sentence from eng to fil: Now each floor after learning is further customized according to their own strategies.,7.493756886754505e-06,Ngayon ang bawat palapag pagkatapos ng pag-aaral ay karagdagang na-customize ayon sa kanilang sariling mga diskarte.,3.654487028632923e-06
7560,Translate this sentence from eng to fil: Do the plan as layed out in the book.,3.2280531724428293e-06,Do it in accordance na itinuro sa inyo sa libro.,4.136821317468006e-06
7561,Translate this sentence from eng to fil: They thought the earth was a solid object.,1.6010611986849785e-05,Inakala nila na ang mundo ay isang malaking patag.,1.1360404856654786e-05
7562,Translate this sentence from eng to fil: I was in France so missed the first episode.,7.420287840008735e-06,"Going back, Isinalang ko eto at di naman ako nabigo sa unang episode.",1.2062433464078627e-05
7563,Translate this sentence from eng to fil: The marketplace for products and services along the entire value chain for modern laboratory processes.,5.7961523510934025e-06,Ang analytica ang nangungunang marketplace ng mundo para sa mga produkto at serbisyo kasama ang buong chain ng halaga para sa mga modernong proseso ng laboratoryo.,1.3511968743276674e-05
7564,Translate this sentence from eng to fil: It is because it is pending approval.,5.907757538027486e-06,Ito ay dahil may silbi ang paghihintay.,1.6173620598264102e-05
7565,Translate this sentence from eng to fil: Breathe it into your heart where it becomes transmuted into love.,5.9420650292156905e-06,Himukin ito sa iyong puso kung saan ito nagiging transmuted sa pag-ibig.,5.6802141283151046e-06
7566,Translate this sentence from eng to fil: with gladness of heart.,4.177258670801417e-06,Masaya na may puso.,1.4547103931110295e-08
7567,Translate this sentence from eng to fil: There are two mp4 versions: Look At These Sinners.,1.045917664260162e-05,kay tat4ong tiuha:ii ang aklat nt ito.,1.4606234822005877e-05
7568,"Translate this sentence from eng to fil: ""I'm glad there s",6.772308130342713e-06,natuwa ako doon ah hehe,7.897192551275849e-07
7569,Translate this sentence from eng to fil: Go on an adventure under the sea.,1.1998878564795052e-05,Kumuha ng isang adventure malalim sa ilalim ng dagat.,4.04115833875418e-06
7570,Translate this sentence from eng to fil: Do you use the products every day?,6.942490392300609e-06,Araw-araw mo ba ginagamit ang mga products na ito?,1.72322748865541e-05
7571,Translate this sentence from eng to fil: These are a favorite of my husband and kids.,1.9245241262624384e-06,Paborito ito ng aking asawa at mga anak.,2.1845101829648184e-05
7572,Translate this sentence from eng to fil: Push me... and then just touch me,6.243621370184e-06,Tapos papaikutin mo at gagaguhin mo lang pala ako ohh,1.2217989478164367e-05
7573,"Translate this sentence from eng to fil: On top of that, you can select different positions to display the contact button including the left or right side of your website.",3.404004317663313e-06,"Sa itaas nito, maaari kang pumili ng iba't ibang mga posisyon upang maipakita ang pindutan ng contact kasama ang kaliwa o kanang bahagi ng iyong website.",4.648896643788608e-06
7574,"Translate this sentence from eng to fil: See you there, Maya.",5.960098745596768e-06,See You na lang mamaya.,7.100200505796562e-06
7575,Translate this sentence from eng to fil: I personally dont see that as a huge advantage.,5.507792778346702e-06,"Sa personal, nakikita ko ito bilang isang malaking benepisyo.",3.8725125493543435e-08
7576,"Translate this sentence from eng to fil: Around puberty, children become particularly curious about sex and want to learn as much as possible about it.",1.3646985193829674e-06,"Sa paligid ng pagbibinata, ang mga bata ay naging partikular na mausisa tungkol sa sex at nais na malaman hangga't maaari tungkol dito.",2.909290677431197e-06
7577,"Translate this sentence from eng to fil: I asked, didn't your parents complained?",5.042197793425841e-06,"Tanong ko, asan ba ang mga magulang mo",4.2671643660770056e-06
7578,"Translate this sentence from eng to fil: ""It lets us have an opportunity to share our day, be part of each others' lives.""'",2.4388795325477204e-09,"""Nagbibigay ito sa atin ng pagkakataong ibahagi ang ating araw, maging bahagi ng buhay ng bawat isa.""",1.0438208300376185e-05
7579,"Translate this sentence from eng to fil: Play the game, you'll understand.",1.0626311916785228e-05,"nating laro, iha, naiintindihan mo ba.",5.6966216069310565e-06
7580,Translate this sentence from eng to fil: I've lost a lot of respect for that man....,3.719231040525769e-06,Malaki utang na loob ko sa taong 'yan...,1.4858073055012244e-05
7581,"Translate this sentence from eng to fil: He doesn't call you back, or he becomes emotionally closed off.",7.4113149113301235e-06,Hindi ka niya tatawagan o hindi siya naging emosyonal na sarado.,6.234777540621687e-06
7582,Translate this sentence from eng to fil: PD: Do you want to do it again next year?,3.855590028001236e-06,Hehehe.:D Sana next year ulit gawa ka ng ganito.,3.881324931238678e-06
7583,Translate this sentence from eng to fil: By If it doesn't kill you - Siouxsie,2.9555278143671056e-06,Kung 'Di Rin Lang Ikaw - Sitti,5.6802024283273725e-06
7584,Translate this sentence from eng to fil: Even if it's awful you were last person to ratify the decision.,4.353085639187661e-06,Pero masarap isipin na ikaw yung huling babaeng mamahalain niya.,3.4196218727245833e-06
7585,Translate this sentence from eng to fil: Cradock began playing lead guitar for British Ska band The Specials in 2014.,6.6360247898694485e-06,Nagsimula si Cradock sa paglalaro ng lead guitar para sa British Ska band na Specials sa 2014.,1.2016643157982189e-05
7586,"Translate this sentence from eng to fil: Irving had the most points in the NBA this season, topping his 55-point game against Cleveland on Jan. 28.",7.802079199372181e-06,"Si Irving ang nakakuha ng pinakamaraming puntos sa NBA ngayong season, nalampasan ang kanyang 55-point game noong Enero 28.",8.231136679430958e-06
7587,Translate this sentence from eng to fil: Not all people with disruptive behaviour are the same.,4.091685486136944e-06,Hindi lahat ng mga tao na may disruptive na pag-uugali ay pareho.,2.5463795030404385e-05
7588,Translate this sentence from eng to fil: Obvious examples are Nazi Germany and the Soviet Union in Stalin's time.,1.700505946074677e-05,Obvious halimbawa ay Nazi Alemanya at ang Uniong Sobyet noong panahon ni Stalin.,9.941958012752243e-06
7589,Translate this sentence from eng to fil: It is best utilized with supplements of vitamin B6.,1.3620526980639761e-05,Pinakamabuting palitan ang mga ito gamit ang mga suplemento ng bitamina B6.,5.180442763364954e-06
7590,"Translate this sentence from eng to fil: Diminution is, however,",3.0353437927772827e-05,"Gayunman, ang pagbabawas",5.397100770070683e-07
7591,"Translate this sentence from eng to fil: Oh yes, I believe in angels too.",8.601257926033784e-08,Ako ay naniniwala rin naman sa mga anghel.,2.4742438523368003e-05
7592,"Translate this sentence from eng to fil: Finally, you took me home...",1.6210092638240685e-05,"So, in the end, binuhat mo ako papunta sa bahay...",4.870431776334092e-06
7593,"Translate this sentence from eng to fil: The Chaldeans answered the king, ""There is not a man on earth who can meet the king's demand; for no great and powerful king has asked such a thing of any magician or enchanter or Chaldean.",4.765063419513651e-06,"Ang mga Caldeo ay nagsisagot sa harap ng hari, at nangagsabi, Walang tao sa ibabaw ng lupa na makapagpapaaninaw ng bagay ng hari, palibhasa'y walang hari, panginoon, o pinuno man, na nagtanong ng ganyang bagay sa kanino mang mahiko, enkantador, o Caldeo.",1.0143024101982479e-05
7594,"Translate this sentence from eng to fil: If so, engage in responsibly!",1.0338575691548076e-05,"Kung oo, i-comment mo na ang reaksiyon mo!",1.101336891261135e-05
7595,Translate this sentence from eng to fil: Should be the frontrunner now.,1.2363475455945031e-05,Kaya ikaw dapat ang frontliner ngayon.,5.6802024283273725e-06
7596,Translate this sentence from eng to fil: Stop the killing of innocents.,6.7294740846737945e-06,Itigil ang pagpatay sa mga inosente,2.5797653970779867e-05
7597,Translate this sentence from eng to fil: Drink it up or use as a base for your smoothie.,3.4153988776277353e-06,Inumin ito o gamiting base para sa mga smoothie na pampalusog.,6.746043271205475e-06
7598,Translate this sentence from eng to fil: You read e-mails?,7.728170861275846e-06,Nagbabasa ba kayo ng emails?,8.6611992447424e-06
7599,Translate this sentence from eng to fil: What is Possession in the Eyes of the Law?,8.63070567287299e-06,E paano kaya sa mata ng batas?,3.3562569630749038e-06
7600,Translate this sentence from eng to fil: He wants us to seek His help.,1.300792751406515e-06,Nais Niyang hingin natin ang Kanyang tulong.,1.529948549360072e-06
7601,Translate this sentence from eng to fil: Wait a minute... How much is DNA testing?,1.0963451130948836e-05,wala po silang kasulatan... magkano po kaya ung DNA test?,7.706442601166945e-08
7602,"Translate this sentence from eng to fil: Thanks, I'll fix it right away!",1.3871294765912809e-06,sir! salamat po! ayusin ko po agad.. thanks!,1.3407630446549552e-06
7603,"Translate this sentence from eng to fil: I called my dad to tell him, he was furious.",2.602243353970903e-06,"Baka sabihin ito sa tatay ko, lagot ako.",4.550000576282685e-06
7604,Translate this sentence from eng to fil: You also have to be physically capable of performing feats an average human couldn't.,7.912849451383868e-06,Kailangan mo ring maging pisikal na may kakayahang magsagawa ng mga pagganap na hindi magagawa ng isang average na tao.,1.3882433604661544e-05
7605,"Translate this sentence from eng to fil: It has not been easy, but in the end, I know it will be worth it.",6.328769266618636e-09,"Alam ko na hindi ito magiging madali, pero sa bandang huli I know it will be worth it.",1.0437563939668992e-05
7606,"Translate this sentence from eng to fil: Although we are now on different paths, we will meet up again in the end.",4.239792514520364e-06,"Maghiwalay man tayo ng landas, magkikita pa rin tayo sa dulo.",6.2232303626272565e-06
7607,"Translate this sentence from eng to fil: by the way of the porch of the gate, and he shall go forth by the way",6.212290979779254e-06,"at ang nang̃a gaua niyang casalanan,",1.7040607284982117e-05
7608,Translate this sentence from eng to fil: Citizens have to eat each other.,1.0443293021747291e-05,Citizens magkaroon ng makakain sa bawat isa.,8.45096727297845e-06
7609,"Translate this sentence from eng to fil: After all, the current maximum rate of 5G backhaul is only 200G.",1.4332912607622599e-05,"Pagkatapos ng lahat, ang kasalukuyang maximum na rate ng 5G backhaul ay 200G lamang.",1.1180095818938865e-05
7610,"Translate this sentence from eng to fil: To return the wife, you can use the following strong prayer, which is recommended to read in front of the icon of Peter and Fevronia:",2.7851508049244753e-06,"Upang ibalik ang asawa, maaari mong gamitin ang sumusunod na matibay na panalangin, na inirerekomenda na basahin sa harap ng icon ng Peter at Fevronia:",1.058958209060187e-05
7611,"Translate this sentence from eng to fil: However, rotating among the indecisive customers, thieves-usurers, sick and tired murderers and those who planned the ""case,"" it is difficult to keep control over the situation, even for an expert.",4.7385555069564484e-06,"Gayunpaman, umiikot sa gitna ng mga di-makapagpasiya mga customer, mga magnanakaw, usurers, pagod ng mga mamamatay-tao at mga taong pinaplano ang ""kaso,"" kahit na para sa isang dalubhasa ito ay mahirap upang mapanatili ang kontrol ng sitwasyon ...",6.336164624039732e-06
7612,Translate this sentence from eng to fil: As long as they keep putting them out I will be happy.,6.529626946909321e-06,"Hanggat lagi ko silang nayayakap, magiging masaya ako.",4.260152645830738e-06
7613,"Translate this sentence from eng to fil: In the UK, there is growing literature on the issue, but many of the issues are longstanding.",7.5560962404647e-06,"Sa UK, may lumalaking literatura sa problema, ngunit marami sa mga isyu ang longstanding.",7.111879857025184e-06
7614,Translate this sentence from eng to fil: Here is I Want to Be Free.,7.99576736697736e-06,Dito... dito gusto kong maging malaya.,2.689305455371292e-07
7615,"Translate this sentence from eng to fil: Watch free For YOUR pleasure, as I show you what I do.",9.785260534405581e-07,"...tuloy mo lang ang panonood mo, dahil ipapakita ko sa'yo kung pano mo magagaya yung ginagawa ko,.",5.20184519740088e-06
7616,"Translate this sentence from eng to fil: If you are in Cusco, these are the driving directions to Lima, Peru.",8.188244028226512e-06,"Kung ikaw ay nasa Cusco, ito ang mga direksyon sa pagmamaneho sa Lima, Peru.",7.640829615919654e-06
